client_user_id,paid_at,Recency,Frequency,Monetary,category_Desain Grafis & Branding,category_Gaya Hidup,category_Konsultasi,category_Pemasaran & Periklanan,category_Penulisan & Penerjemahan,category_Unknown,"category_Video, Fotografi & Audio",category_Web & Pemrograman,Cluster
fr********n_,2024-08-30 18:06:00,93,1,101134,0,0,0,1,0,0,0,0,0
fr********yu,2024-06-12 16:19:00,172,1,100662,1,0,0,0,0,0,0,0,1
fr*****pz,2024-09-12 22:01:00,80,1,303300,0,0,0,1,0,0,0,0,0
fr****02,2024-06-28 08:55:00,156,1,100312,0,0,0,0,1,0,0,0,2
fr****er,2024-10-12 17:54:00,50,1,1599523,1,0,0,0,0,0,0,0,1
ft******49,2024-02-01 16:55:00,304,1,567499,0,0,0,1,0,0,0,0,0
ft**99,2024-01-18 11:18:00,318,3,2560726,0,0,0,0,0,1,0,0,3
ga********ea,2024-05-15 17:57:00,200,1,100846,1,0,0,0,0,0,0,0,1
ga********na,2024-02-04 20:50:00,301,1,528059,1,0,0,0,0,0,0,0,1
ga*******ha,2024-11-26 14:58:00,5,2,707700,0,0,0,1,0,0,0,0,0
ga******06,2024-01-08 10:29:00,328,1,314246,0,0,0,0,0,1,0,0,3
ga******18,2023-10-16 21:54:00,412,1,58486,0,0,0,0,0,0,1,0,2
ga******93,2023-11-08 11:09:00,389,1,202369,0,0,0,1,0,0,0,0,0
ga*****19,2024-09-13 10:54:00,79,1,100089,0,0,0,1,0,0,0,0,0
ga*****ku,2024-07-26 22:14:00,128,1,505500,1,0,0,0,0,0,0,0,1
ga*****nk,2024-07-22 16:47:00,132,1,505500,0,0,0,1,0,0,0,0,0
ga****be,2024-04-23 17:33:00,222,1,1056172,1,0,0,0,0,0,0,0,1
ga***te,2024-10-29 15:43:00,33,1,505500,1,0,0,0,0,0,0,0,1
ge************ry,2024-10-16 18:17:00,46,2,202231,0,0,0,1,0,0,0,0,0
ge***********ng,2023-11-15 13:18:00,382,1,261896,0,0,0,0,0,1,0,0,3
ge*******in,2024-07-05 11:35:00,149,1,677666,0,0,1,0,0,0,0,0,2
ge******37,2023-10-04 15:59:00,424,2,1889457,1,0,0,0,0,0,0,0,1
ge******67,2024-02-21 17:08:00,284,2,653593,0,0,0,1,0,0,0,1,0
ge******ma,2024-03-30 16:10:00,246,1,455061,1,0,0,0,0,0,0,0,1
gi**********92,2024-08-26 07:00:00,98,1,252798,1,0,0,0,0,0,0,0,1
gi**********ri,2024-11-30 22:24:00,1,3,303446,1,0,0,0,0,0,0,0,1
gi*********ya,2024-04-25 15:40:00,220,1,1213639,1,0,0,0,0,0,0,0,1
gi********02,2024-09-22 07:00:00,71,1,100170,0,0,0,1,0,0,0,0,0
gi******15,2024-01-08 18:58:00,328,2,88446,0,0,0,0,0,0,1,0,2
gl******76,2023-11-07 05:51:00,391,1,1567147,0,0,0,0,0,1,0,0,3
go*******ut,2024-08-18 22:57:00,105,1,100089,0,0,0,1,0,0,0,0,0
go******59,2023-11-20 11:50:00,377,1,106142,0,0,0,0,0,0,1,0,2
go*****et,2024-08-15 16:31:00,108,1,736008,0,0,0,1,0,0,0,0,0
gr*************io,2024-06-12 17:00:00,172,1,304151,0,0,0,1,0,0,0,0,0
gr**********on,2024-10-27 20:10:00,35,2,302289,1,0,0,0,0,0,0,1,1
gr******32,2023-10-14 10:38:00,414,1,31722,0,0,0,0,0,1,0,0,3
gr******55,2024-02-20 16:49:00,285,1,100649,0,0,0,1,0,0,0,0,0
gr******ia,2024-08-12 23:59:00,111,1,404400,0,0,0,0,0,1,0,0,3
gr****do,2024-04-12 14:04:00,233,1,455176,1,0,0,0,0,0,0,0,1
gu**********sy,2024-05-26 18:45:00,189,1,303417,1,0,0,0,0,0,0,0,1
gu*******34,2024-11-21 14:17:00,10,4,400548,0,0,0,1,0,0,0,0,0
gu*******da,2024-07-21 20:01:00,133,1,100142,0,0,0,1,0,0,0,0,0
gu******55,2024-02-14 11:50:00,291,2,1467465,1,0,0,0,0,0,0,1,1
gu*****um,2024-10-16 18:14:00,46,1,100089,0,0,0,1,0,0,0,0,0
gu****if,2024-09-08 08:30:00,84,1,567171,0,0,0,1,0,0,0,0,0
gy*******ot,2024-06-03 10:31:00,181,1,856730,0,0,0,0,0,1,0,0,3
ha*************ic,2024-11-12 14:23:00,19,2,621789,0,0,0,1,0,0,0,0,0
ha***********72,2024-06-26 11:06:00,158,1,1011688,1,0,0,0,0,0,0,0,1
ha**********an,2024-08-30 07:00:00,94,7,2213390,0,0,0,1,0,0,0,0,0
ha********ra,2024-07-11 10:50:00,143,1,505894,1,0,0,0,0,0,0,0,1
ha********st,2024-11-12 08:44:00,19,1,404400,0,0,0,0,0,1,0,0,3
ha********ta,2024-08-29 00:15:00,95,1,353850,0,0,0,0,0,1,0,0,3
ha*******03,2024-03-12 12:33:00,264,1,316050,0,0,0,1,0,0,0,0,0
ha*******d1,2023-11-15 20:24:00,382,1,303563,1,0,0,0,0,0,0,0,1
ha*******et,2024-08-14 07:00:00,110,1,252841,0,0,1,0,0,0,0,0,2
ha*******ni,2024-08-12 14:12:00,111,3,1314300,1,0,0,0,0,0,0,0,1
ha*******nt,2024-09-18 07:00:00,75,1,1516521,0,0,0,1,0,0,0,0,0
ha******18,2023-10-25 10:08:00,403,1,527765,1,0,0,0,0,0,0,0,1
ha******20,2024-08-15 07:00:00,109,8,922830,0,0,0,0,1,0,0,0,2
ha******22,2024-01-04 14:57:00,332,1,792035,1,0,0,0,0,0,0,0,1
ha******30,2023-11-13 13:48:00,384,1,759032,0,0,0,1,0,0,0,0,0
ha******51,2024-11-19 17:03:00,12,1,697614,0,0,0,0,0,1,0,0,3
ha******77,2024-01-31 11:33:00,305,1,179936,1,0,0,0,0,0,0,0,1
ha******91,2024-11-15 20:20:00,16,1,101170,0,0,0,1,0,0,0,0,0
ha*****00,2024-10-11 00:44:00,52,1,115659,0,0,0,1,0,0,0,0,0
ha*****10,2024-07-30 20:30:00,124,1,151650,0,0,0,0,0,0,1,0,2
ha*****12,2024-03-14 11:31:00,262,1,167599,1,0,0,0,0,0,0,0,1
ha*****an,2023-11-30 05:26:00,368,1,102070,1,0,0,0,0,0,0,0,1
ha*****en,2024-04-05 14:36:00,240,1,172427,1,0,0,0,0,0,0,0,1
ha*****mm,2023-12-04 11:35:00,363,1,20389,0,0,0,0,1,0,0,0,2
ha*****ng,2024-05-13 10:45:00,202,1,302628,1,0,0,0,0,0,0,0,1
ha****hh,2024-06-27 17:27:00,157,1,101761,0,0,0,1,0,0,0,0,0
ha****us,2024-08-28 07:00:00,96,1,505501,1,0,0,0,0,0,0,0,1
ha****wi,2024-06-05 13:22:00,179,4,1023096,1,0,0,0,0,0,0,0,1
he*************il,2024-11-01 12:04:00,30,1,100089,0,0,0,1,0,0,0,0,0
he************an,2024-06-21 12:42:00,163,1,758739,1,0,0,0,0,0,0,0,1
he***********ki,2024-08-09 11:57:00,114,2,202313,0,0,0,0,0,0,1,0,2
he***********ni,2024-10-29 12:37:00,33,1,100134,0,0,0,1,0,0,0,0,0
he***********or,2023-11-18 15:59:00,379,1,1583924,1,0,0,0,0,0,0,0,1
he*********to,2024-07-01 21:42:00,153,2,1416166,0,0,0,0,0,1,0,0,3
he********84,2024-11-16 17:30:00,15,1,1364853,1,0,0,0,0,0,0,0,1
he********ia,2023-10-23 10:23:00,405,1,556275,1,0,0,0,0,0,0,0,1
he********ni,2024-07-13 13:08:00,141,2,200275,0,0,0,1,0,0,0,0,0
he*******i1,2024-05-30 19:59:00,185,1,657460,0,0,0,0,0,1,0,0,3
he*******ri,2024-04-25 15:10:00,220,1,792035,1,0,0,0,0,0,0,0,1
he*******ss,2024-06-21 21:08:00,163,1,102096,0,0,0,1,0,0,0,0,0
he*******ta,2024-09-12 12:55:00,80,2,858339,1,0,0,1,0,0,0,0,0
he*******ur,2024-05-15 16:27:00,200,1,2389240,1,0,0,0,0,0,0,0,1
he*******y4,2024-04-03 10:46:00,242,1,126617,1,0,0,0,0,0,0,0,1
he******20,2023-10-26 08:45:00,402,1,218345,1,0,0,0,0,0,0,0,1
he******32,2023-12-12 14:32:00,355,1,354148,1,0,0,0,0,0,0,0,1
he******64,2023-10-03 15:33:00,425,1,527854,1,0,0,0,0,0,0,0,1
he******79,2023-12-15 13:19:00,352,1,528454,1,0,0,0,0,0,0,0,1
he******80,2024-02-21 15:50:00,284,1,304250,0,0,0,0,0,1,0,0,3
he*****ko,2024-09-24 17:58:00,68,1,100089,0,0,0,1,0,0,0,0,0
he****12,2024-09-10 01:03:00,83,1,100145,0,0,0,1,0,0,0,0,0
he****26,2024-08-08 13:40:00,115,2,485661,1,0,0,1,0,0,0,0,0
he****78,2023-11-26 18:08:00,371,1,607368,1,0,0,0,0,0,0,0,1
he****ar,2024-05-02 13:42:00,213,2,354630,1,0,0,0,0,0,0,0,1
he****dc,2024-01-10 09:54:00,326,2,815131,0,0,0,0,0,1,0,0,3
he****un,2024-11-25 20:12:00,6,1,121320,0,0,0,0,1,0,0,0,2
he***dy,2024-04-29 06:19:00,217,1,303435,1,0,0,0,0,0,0,0,1
hi*********02,2024-07-15 09:25:00,139,1,100089,0,0,0,1,0,0,0,0,0
hi*******up,2024-05-08 14:17:00,207,1,1055717,1,0,0,0,0,0,0,0,1
hi****m_,2024-05-15 10:39:00,200,1,101066,0,0,0,1,0,0,0,0,0
ho******36,2024-01-22 18:48:00,314,1,105019,0,0,0,0,0,1,0,0,3
hr********ta,2024-09-05 07:00:00,88,1,101167,0,0,0,0,0,1,0,0,3
hr******30,2023-12-18 12:47:00,349,1,1970258,0,0,0,0,1,0,0,0,2
hr******33,2023-10-31 15:22:00,397,1,51160,0,0,0,0,1,0,0,0,2
hr**ki,2024-09-20 12:03:00,72,1,100125,1,0,0,0,0,0,0,0,1
ht****************ZS,2024-10-17 11:59:00,45,1,101100,0,0,1,0,0,0,0,0,2
hu*********ic,2024-05-31 18:02:00,184,1,1583839,1,0,0,0,0,0,0,0,1
hu******01,2023-11-08 11:37:00,389,1,528488,1,0,0,0,0,0,0,0,1
hu******04,2023-10-05 10:44:00,423,1,179970,1,0,0,0,0,0,0,0,1
hu******34,2024-02-29 14:15:00,276,1,100983,0,0,0,0,1,0,0,0,2
hu******nt,2024-05-10 09:42:00,205,1,1011293,0,0,0,1,0,0,0,0,0
hu**ma,2024-02-27 16:03:00,278,1,991626,0,0,0,1,0,0,0,0,0
i_******53,2024-09-24 09:23:00,68,1,369364,0,0,0,1,0,0,0,0,0
ia*******nx,2024-07-04 14:03:00,150,4,1233676,0,0,0,1,0,1,0,0,3
ia******l9,2024-11-22 20:53:00,9,1,100117,0,0,0,1,0,0,0,0,0
ia****a_,2024-02-29 22:37:00,276,1,100627,0,0,0,1,0,0,0,0,0
ib******58,2023-11-24 22:07:00,373,1,101926,1,0,0,0,0,0,0,0,1
ib*****iq,2024-11-29 16:10:00,2,5,500542,0,0,0,1,0,0,0,0,0
ic*******ef,2024-11-08 21:49:00,23,1,303300,0,0,0,0,1,0,0,0,2
id******01,2024-04-22 20:25:00,223,1,506320,1,0,0,0,0,0,0,0,1
id******22,2023-11-02 13:47:00,395,1,180060,1,0,0,0,0,0,0,0,1
id******66,2023-11-07 10:44:00,390,1,151901,0,0,0,1,0,0,0,0,0
id*****64,2024-04-25 08:36:00,220,1,607500,0,0,0,0,0,1,0,0,3
ig*******ro,2024-10-11 22:10:00,51,1,104093,0,0,0,1,0,0,0,0,0
ih******10,2024-01-03 23:34:00,333,7,145214,0,0,0,1,0,0,0,0,0
ih****in,2024-06-18 10:13:00,166,1,100818,0,0,0,1,0,0,0,0,0
ii******14,2024-02-09 17:11:00,296,1,101062,0,0,0,1,0,0,0,0,0
ii******98,2023-10-11 22:34:00,417,1,264453,1,0,0,0,0,0,0,0,1
ii****ia,2024-04-19 00:27:00,227,1,152463,0,0,0,1,0,0,0,0,0
ij****21,2024-03-03 23:26:00,273,1,506383,0,0,0,0,0,1,0,0,3
ij****86,2024-10-24 15:37:00,38,1,100089,0,0,0,1,0,0,0,0,0
ik********wi,2024-03-28 19:35:00,248,1,354583,0,0,0,0,0,1,0,0,3
ik******21,2024-03-15 12:35:00,261,2,426132,0,0,1,0,0,0,0,0,2
il*******as,2024-07-15 15:25:00,139,2,200178,0,0,0,1,0,0,0,0,0
il******ki,2024-08-14 08:24:00,109,1,758250,1,0,0,0,0,0,0,0,1
il****it,2024-11-07 11:39:00,24,1,672922,0,0,0,1,0,0,0,0,0
il****oh,2024-10-07 23:38:00,55,1,171875,1,0,0,0,0,0,0,0,1
im*************js,2024-10-10 19:03:00,52,1,736008,0,0,0,1,0,0,0,0,0
im********na,2024-07-01 11:26:00,153,1,100520,0,0,0,1,0,0,0,0,0
im*******em,2024-04-08 15:46:00,237,3,1130148,0,0,0,1,0,1,0,0,3
im******31,2024-01-30 17:04:00,306,1,2022876,1,0,0,0,0,0,0,0,1
im******32,2024-07-09 20:00:00,145,1,93159,0,0,0,0,1,0,0,0,2
im*****11,2024-08-27 09:21:00,96,1,100104,0,0,0,1,0,0,0,0,0
im*****45,2024-10-10 05:24:00,53,2,404533,0,0,0,1,0,0,0,0,0
im****__,2024-06-07 14:03:00,177,2,368035,0,0,0,1,1,0,0,0,0
im****si,2024-08-25 07:06:00,98,1,404400,1,0,0,0,0,0,0,0,1
im***ky,2024-01-01 07:39:00,335,1,2577520,1,0,0,0,0,0,0,0,1
in**************ch,2024-09-23 17:04:00,69,8,2305714,0,0,0,1,0,0,0,0,0
in***********80,2024-01-23 10:19:00,313,1,1425178,1,0,0,0,0,0,0,0,1
in*********.s,2024-05-21 13:34:00,194,2,758999,1,0,0,0,0,1,0,0,3
in*********uh,2024-06-19 22:23:00,165,1,100279,0,0,0,1,0,0,0,0,0
in*******01,2024-03-17 21:38:00,259,3,301341,0,0,0,1,0,0,0,0,0
in*******ia,2024-10-08 23:31:00,54,8,796509,1,0,0,0,0,0,0,0,1
in*******um,2024-11-11 14:21:00,20,2,200298,0,0,0,1,0,0,0,0,0
in******39,2023-10-23 12:09:00,405,1,1646724,0,0,0,1,0,0,0,0,0
in******58,2024-01-29 19:43:00,307,3,1012031,1,0,0,0,0,0,0,0,1
in******80,2023-10-04 14:06:00,424,1,1253728,0,0,0,0,0,1,0,0,3
in******98,2024-02-09 10:03:00,296,1,2610828,1,0,0,0,0,0,0,0,1
in******kp,2024-11-11 14:20:00,20,4,412424,1,0,0,0,0,0,0,0,1
in*****23,2024-08-15 18:46:00,108,2,200241,0,0,0,0,1,0,0,0,2
in*****78,2024-10-30 11:47:00,32,1,100089,0,0,0,1,0,0,0,0,0
in****at,2024-08-29 13:46:00,94,2,505617,0,0,1,0,0,0,0,0,2
in****en,2024-11-15 14:26:00,16,8,1158814,0,0,0,1,0,0,0,0,0
in****ok,2024-09-05 15:57:00,87,1,505500,1,0,0,0,0,0,0,0,1
in****us,2024-09-18 19:31:00,74,1,100089,0,0,0,1,0,0,0,0,0
iq******hp,2024-07-13 13:40:00,141,2,1526772,1,0,1,0,0,0,0,0,1
ir**********88,2024-09-27 14:43:00,65,1,252821,0,0,0,0,0,0,1,0,2
ir*******is,2024-01-18 12:35:00,318,1,405220,0,0,0,0,0,1,0,0,3
ir******38,2024-01-08 12:12:00,328,1,20899,0,0,0,1,0,0,0,0,0
ir******48,2023-12-26 16:49:00,341,1,354126,1,0,0,0,0,0,0,0,1
ir******66,2023-12-05 18:56:00,362,1,401461,0,0,0,0,1,0,0,0,2
ir******70,2024-10-07 10:36:00,55,1,227475,1,0,0,0,0,0,0,0,1
ir*****86,2024-11-13 06:59:00,19,1,808801,0,0,0,0,0,0,0,1,2
ir*****st,2024-10-27 02:28:00,36,3,539874,0,0,0,1,0,0,0,0,0
ir****66,2024-07-13 20:23:00,141,2,23285,0,0,1,0,0,0,0,0,2
ir****tj,2024-06-11 17:15:00,173,1,506182,0,0,0,0,0,1,0,0,3
ir***rj,2023-12-06 15:14:00,361,1,1566929,0,0,0,0,0,1,0,0,3
is************in,2024-10-12 05:10:00,51,2,371870,1,0,0,0,0,0,1,0,1
is*******ks,2024-05-22 17:41:00,193,1,202308,1,0,0,0,0,0,0,0,1
is******24,2024-02-27 10:35:00,278,1,100803,0,0,0,1,0,0,0,0,0
is******38,2024-02-06 15:07:00,299,1,121684,0,0,0,0,1,0,0,0,2
is******52,2023-10-09 16:39:00,419,1,179889,1,0,0,0,0,0,0,0,1
is*****am,2024-05-21 10:48:00,194,1,100635,0,0,0,1,0,0,0,0,0
is****04,2024-07-11 12:56:00,143,2,200670,0,0,0,1,0,0,0,0,0
it***********ss,2024-09-25 15:58:00,67,1,100126,1,0,0,0,0,0,0,0,1
it****24,2024-08-16 05:21:00,108,3,300568,0,0,0,1,0,0,0,0,0
it****ma,2024-08-14 07:59:00,109,1,252751,1,0,0,0,0,0,0,0,1
iv******29,2023-12-26 16:37:00,341,1,182574,1,0,0,0,0,0,0,0,1
iv****73,2024-04-23 09:26:00,222,1,759109,0,0,0,0,0,1,0,0,3
iv****na,2024-05-16 17:39:00,199,1,100642,0,0,0,0,0,0,1,0,2
iw***********12,2024-09-05 18:20:00,87,1,100156,0,0,0,1,0,0,0,0,0
iw*****ty,2024-08-23 06:56:00,101,4,2185211,1,0,0,0,0,0,0,1,1
iy*********ma,2024-01-09 18:22:00,327,1,303692,1,0,0,0,0,0,0,0,1
iy*****uh,2024-08-13 07:00:00,111,1,1011071,0,0,0,0,0,1,0,0,3
iz*************al,2024-11-17 22:33:00,14,1,100062,1,0,0,0,0,0,0,0,1
iz******ka,2024-09-09 18:31:00,83,1,100089,0,0,0,1,0,0,0,0,0
iz*****10,2024-11-29 19:40:00,2,1,100118,0,0,0,0,1,0,0,0,2
iz****md,2024-01-17 09:57:00,319,1,784059,0,0,0,0,0,1,0,0,3
ja********at,2024-09-04 19:17:00,88,4,738030,1,0,0,0,0,0,0,0,1
ja********da,2024-10-18 09:51:00,44,1,100089,1,0,0,0,0,0,0,0,1
ja********to,2024-07-01 21:11:00,153,1,100620,0,0,0,1,0,0,0,0,0
ja*******an,2024-09-07 00:40:00,86,2,552006,0,0,0,1,0,0,0,0,0
ja******35,2024-01-25 10:40:00,311,1,50862,1,0,0,0,0,0,0,0,1
ja******45,2024-03-14 13:20:00,262,2,1851300,0,0,0,1,0,1,0,0,3
ja******69,2024-01-23 11:27:00,313,1,528324,1,0,0,0,0,0,0,0,1
ja******82,2024-03-13 13:56:00,263,2,557639,1,0,0,0,0,0,0,0,1
ja*****us,2024-05-31 00:57:00,185,1,101039,0,0,0,1,0,0,0,0,0
ja****00,2024-11-22 18:30:00,9,3,1460977,1,0,0,0,0,0,0,0,1
ja****ho,2023-10-16 17:45:00,412,1,522853,0,0,0,0,0,1,0,0,3
ja****vs,2023-11-20 11:02:00,377,2,986588,0,0,0,0,0,1,0,0,3
ja***28,2024-01-13 14:52:00,323,1,2577874,1,0,0,0,0,0,0,0,1
jb****da,2024-03-22 10:08:00,254,1,506184,1,0,0,0,0,0,0,0,1
je*************ra,2024-01-19 12:05:00,317,2,471517,0,0,0,0,0,1,0,0,3
je************te,2023-10-14 22:20:00,414,1,79087,0,0,0,0,0,1,0,0,3
je***********ha,2024-07-02 21:00:00,152,3,1417564,1,0,0,0,0,0,0,0,1
je***********ho,2024-06-18 09:26:00,166,1,1516610,1,0,0,0,0,0,0,0,1
je******63,2024-01-09 15:30:00,327,1,505918,1,0,0,0,0,0,0,0,1
je******as,2024-07-27 12:20:00,127,1,202200,1,0,0,0,0,0,0,0,1
je******ng,2024-05-19 19:10:00,196,1,2123505,0,0,0,0,0,1,0,0,3
je*****oe,2023-10-10 14:28:00,418,1,2577387,1,0,0,0,0,0,0,0,1
je****at,2024-09-27 14:56:00,65,2,1134342,0,0,0,1,0,0,0,0,0
je****ic,2023-12-29 13:19:00,338,1,470895,0,0,0,0,0,1,0,0,3
jh*****ll,2024-08-04 10:33:00,119,2,606654,1,0,0,0,0,0,0,0,1
ji******00,2023-11-30 16:42:00,367,1,354135,0,0,0,1,0,0,0,0,0
ji******03,2023-12-03 07:31:00,364,1,202595,0,0,0,1,0,0,0,0,0
jk*****et,2024-09-28 12:59:00,64,2,2022605,0,0,0,0,0,1,0,0,3
jo*********m_,2024-09-10 15:30:00,82,1,232530,1,0,0,0,0,0,0,0,1
jo*********mo,2024-09-28 17:44:00,64,1,707783,1,0,0,0,0,0,0,0,1
jo********05,2024-11-25 16:29:00,6,3,1841004,1,0,0,0,0,1,0,0,3
jo********12,2024-04-24 09:53:00,221,1,707801,0,0,0,0,0,1,0,0,3
jo********ro,2024-11-16 16:15:00,15,4,1693522,1,0,0,0,0,0,0,0,1
jo*******91,2024-06-12 13:30:00,172,1,2022933,0,0,0,0,0,1,0,0,3
jo******17,2023-10-20 16:19:00,408,1,470864,0,0,0,0,0,1,0,0,3
jo******53,2024-06-07 22:32:00,177,2,203402,0,0,0,0,1,0,0,0,2
jo******68,2024-01-29 21:29:00,307,1,274267,0,0,0,1,0,0,0,0,0
jo******77,2024-07-31 20:57:00,123,3,2405256,0,0,0,1,0,0,0,0,0
jo*****74,2024-09-17 14:39:00,75,2,506282,1,0,0,0,0,0,0,0,1
jo*****eh,2024-11-12 12:24:00,19,1,303300,1,0,0,0,0,0,0,0,1
jo*****ga,2024-10-24 11:53:00,38,1,100089,0,0,0,1,0,0,0,0,0
jo*****ia,2024-05-13 18:55:00,202,1,506252,1,0,0,0,0,0,0,0,1
jo****92,2024-10-17 14:57:00,45,1,303300,1,0,0,0,0,0,0,0,1
jo****99,2024-10-08 16:43:00,54,2,1868343,0,0,0,1,0,0,0,0,0
jo****ee,2024-04-23 10:28:00,222,1,506403,0,0,0,0,0,1,0,0,3
jo****wu,2023-12-11 10:37:00,356,1,759220,1,0,0,0,0,0,0,0,1
jose,2024-02-15 16:38:00,290,2,518396,0,0,0,1,0,1,0,0,3
jp*88,2024-04-02 17:41:00,243,2,819853,0,0,0,1,0,0,0,1,0
jr******82,2024-01-18 19:39:00,318,1,2527955,0,0,0,0,0,0,0,1,2
js****************jd,2024-10-13 02:04:00,50,1,130419,0,0,0,0,0,0,1,0,2
jt******46,2023-11-02 22:35:00,395,1,76203,1,0,0,0,0,0,0,0,1
ju**********ya,2024-11-27 09:06:00,4,2,2574922,0,0,0,0,0,1,0,0,3
ju********11,2024-10-13 12:14:00,49,1,505556,1,0,0,0,0,0,0,0,1
ju*******09,2024-11-27 13:05:00,4,1,171870,1,0,0,0,0,0,0,0,1
ju******ob,2023-11-16 05:55:00,382,2,314422,0,0,0,0,0,1,0,0,3
ju******ul,2024-06-24 15:42:00,160,2,1719852,1,0,0,0,0,0,0,0,1
ju*****in,2024-08-20 20:32:00,103,4,1718700,1,0,0,0,0,0,0,0,1
ju*****si,2024-10-04 10:51:00,58,1,1718751,0,0,0,0,0,1,0,0,3
ju*****yu,2024-03-18 20:49:00,258,1,101743,0,0,0,1,0,0,0,0,0
ju****12,2024-09-21 07:00:00,72,1,100120,0,0,0,0,1,0,0,0,2
ju****al,2024-04-19 13:20:00,226,1,278523,0,0,0,0,1,0,0,0,2
ka*************ta,2023-12-12 13:14:00,355,1,2577867,1,0,0,0,0,0,0,0,1
ka***********ng,2024-06-21 09:57:00,163,1,567923,0,0,0,1,0,0,0,0,0
ka*********st,2024-05-02 14:56:00,213,1,455853,1,0,0,0,0,0,0,0,1
ka********55,2024-11-21 16:46:00,10,2,200194,0,0,0,1,0,0,0,0,0
ka********do,2024-01-22 14:45:00,314,1,666609,1,0,0,0,0,0,0,0,1
ka*******dg,2024-01-12 16:58:00,324,1,152057,1,0,0,0,0,0,0,0,1
ka*******or,2024-01-01 19:06:00,335,2,2507505,0,0,0,0,0,1,0,0,3
ka******13,2023-11-09 20:11:00,388,1,792163,1,0,0,0,0,0,0,0,1
ka******17,2024-03-02 11:56:00,274,2,455885,0,0,0,0,0,1,0,0,3
ka******29,2023-10-18 11:43:00,410,1,475356,1,0,0,0,0,0,0,0,1
ka******35,2024-11-20 09:27:00,11,1,100089,0,0,0,1,0,0,0,0,0
ka******97,2024-01-18 14:26:00,318,2,506538,0,0,0,0,0,1,0,1,3
ka*****03,2024-05-22 11:51:00,193,1,100633,0,0,0,1,0,0,0,0,0
ka*****in,2024-10-19 07:56:00,43,1,171870,1,0,0,0,0,0,0,0,1
ka*****ja,2023-12-09 15:40:00,358,1,527799,1,0,0,0,0,0,0,0,1
ka****02,2024-09-12 11:23:00,80,1,403389,0,0,0,1,0,0,0,0,0
ka****du,2024-11-29 13:32:00,2,1,505548,1,0,0,0,0,0,0,0,1
kc********ti,2024-04-09 20:57:00,236,1,289533,0,0,0,1,0,0,0,0,0
kd****no,2024-05-07 11:36:00,208,1,2018901,0,0,0,0,0,1,0,0,3
ke***********al,2024-07-03 16:52:00,151,1,867928,0,0,0,0,0,1,0,0,3
ke**********an,2024-06-02 21:06:00,182,1,253380,1,0,0,0,0,0,0,0,1
ke********ah,2024-07-02 14:31:00,152,1,756877,0,0,0,0,0,1,0,0,3
ke********ka,2024-09-26 13:42:00,66,2,251739,0,0,0,0,0,0,1,0,2
ke********no,2024-07-22 01:30:00,133,2,530775,1,0,0,0,0,0,0,0,1
ke*******72,2024-07-04 10:21:00,150,1,369599,0,0,0,1,0,0,0,0,0
ke******81,2024-04-20 09:33:00,225,1,1405968,0,0,0,0,0,1,0,0,3
ke******85,2024-02-14 18:18:00,291,1,2022131,1,0,0,0,0,0,0,0,1
ke******id,2024-09-04 20:55:00,88,1,101100,1,0,0,0,0,0,0,0,1
ke*****ua,2024-09-01 08:54:00,91,1,202208,1,0,0,0,0,0,0,0,1
ke****00,2024-11-10 22:09:00,21,1,252750,1,0,0,0,0,0,0,0,1
ke****SJ,2024-06-14 08:45:00,170,1,505842,1,0,0,0,0,0,0,0,1
ke**nw,2023-11-22 16:18:00,375,1,924839,0,0,0,0,0,1,0,0,3
kh********ri,2024-06-09 11:45:00,175,1,100681,0,0,0,1,0,0,0,0,0
kh******78,2024-01-16 15:34:00,320,1,105286,0,0,0,0,0,1,0,0,3
kh******98,2023-11-28 12:03:00,369,2,524761,1,0,0,0,0,1,0,0,3
ki*********ne,2024-11-11 18:54:00,20,1,1718798,1,0,0,0,0,0,0,0,1
ki********ur,2024-06-26 15:01:00,158,1,758434,0,0,0,0,0,1,0,0,3
ki*******an,2024-09-02 00:17:00,91,1,151650,0,0,0,0,1,0,0,0,2
ki*******ps,2024-08-15 22:39:00,108,2,200193,0,0,0,1,0,0,0,0,0
ki******11,2023-12-24 19:11:00,343,1,71028,0,0,0,1,0,0,0,0,0
ki******19,2024-11-27 00:04:00,5,4,445803,0,0,0,0,1,0,0,0,2
ki******58,2024-02-12 13:10:00,293,1,758773,1,0,0,0,0,0,0,0,1
ki******88,2024-02-01 22:24:00,304,1,151913,0,0,0,1,0,0,0,0,0
ki******ai,2024-08-14 20:15:00,109,1,859350,0,0,0,0,0,1,0,0,3
ki**ra,2024-03-01 11:17:00,275,6,2352304,0,0,0,0,0,1,0,0,3
kl*******bu,2024-11-19 13:34:00,12,1,100089,0,0,0,1,0,0,0,0,0
kn**************ng,2024-07-16 16:01:00,138,1,505500,1,0,0,0,0,0,0,0,1
ko**********re,2024-07-24 10:06:00,130,1,303303,1,0,0,0,0,0,0,0,1
ko*********um,2024-08-19 06:23:00,105,1,100089,0,0,0,1,0,0,0,0,0
ko********58,2024-09-30 06:40:00,63,2,200634,0,0,0,1,0,0,0,0,0
ko******88,2024-09-20 22:21:00,72,2,200253,0,0,0,1,0,0,0,0,0
ko*****o2,2024-06-03 11:37:00,181,1,100437,0,0,0,1,0,0,0,0,0
ko****da,2024-10-05 15:54:00,57,2,201189,0,0,0,1,0,0,0,0,0
